id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD022383,C01568,P00831,2024-10-21,1,2938.13,KO,Rabat,CARD,L12,2025-12-03
CMD022384,C03998,P00134,Apr 11 2025,3,4976.86,OK,Rabat,CASH,L29,2026-04-29
CMD022385,C06396,P00151,Dec 22 2025,1,3666.54,DONE,CAS,CASH,L27,2026-04-11
CMD022386,C08215,P00096,09/08/2025,4,2832.89,KO,Tnja,CASH,L1,2025-11-06
CMD022387,C08315,P00135,19/11/2024,2,2925.15,OK,Rabat,CASH,L43,2025-10-19
CMD022388,C05323,P00594,07/07/2024,2,3284.44,KO,Tnja,CARD,L37,2025-11-17
CMD022389,C09945,P00746,2024-12-29,2,4688.59,DONE,CAS,CASH,L26,2025-09-02
CMD022390,C09704,P00320,2025-05-17,1,3959.59,OK,tanger,CARD,,2025-09-17
CMD022391,C01178,P00352,09/12/2024,1,4392.83,OK,Tnja,CASH,L26,2025-10-13
CMD022392,C00136,P00810,2025-11-27,1,3570.99,DONE,tanger,CARD,L31,2025-11-14
CMD022393,C00788,P00371,2024-12-02,3,2235.47,KO,Rabat,CARD,L8,2026-04-03
CMD022394,C00644,P00885,2025-02-28,2,1124.92,KO,Tnja,CARD,L13,2025-06-21
CMD022395,C05760,P00561,16/03/2026,2,1070.98,OK,TNG,CARD,L19,2026-04-22
CMD022396,C07257,P00087,2024-07-25,3,2703.16,KO,Tnja,CASH,L36,2025-07-04
CMD022397,C04361,P00320,2026-01-21,3,1690.52,OK,tanger,CARD,L47,2025-07-30
CMD022398,C08309,P00134,Sep 02 2024,2,971.52,DONE,Tnja,CARD,L30,2026-04-13
CMD022399,C02662,P00542,Mar 22 2025,3,2190.83,OK,Tnja,CARD,L29,2025-12-16
CMD022400,C03332,P00516,30/01/2025,3,2126.64,OK,Rabat,CASH,L32,2025-07-14
CMD022401,C05805,P00080,2026-03-25,3,1212.79,KO,TNG,CASH,,2025-11-21
CMD022402,C08515,P00290,2026-03-05,1,2411.17,OK,Tnja,CASH,L36,2025-12-08
CMD022403,C08435,P00625,2025-03-08,2,344.22,DONE,CAS,CARD,L30,2025-08-28
CMD022404,C04943,P00177,2024-05-18,3,712.5,DONE,Tnja,CASH,L35,2025-11-06
CMD022405,C03621,P00630,2024-07-02,5,2624.52,DONE,TNG,CARD,L13,2025-11-06
CMD022406,C08293,P00441,2025-02-11,5,4767.95,KO,Tnja,CASH,L30,2026-03-22
CMD022407,C04488,P00201,2025-06-29,1,1214.02,DONE,Tnja,CASH,L16,2026-02-23
CMD022408,C04142,P00716,2025-05-31,5,1631.49,KO,CAS,CARD,L10,2025-11-19
CMD022409,C06364,P00143,2025-04-09,3,3293.4,DONE,Rabat,CARD,L30,2025-11-12
CMD022410,C02265,P00816,Sep 08 2024,2,4118.79,OK,tanger,CASH,L19,2025-11-07
CMD022411,C04213,P00798,18/03/2025,4,496.63,DONE,tanger,CASH,L48,2025-12-15
CMD022412,C01060,P00779,2024-08-16,4,3916.31,KO,CAS,CARD,L22,2025-08-04
CMD022413,C00354,P00145,28/02/2025,2,4442.79,OK,Tnja,CARD,L43,2025-05-29
CMD022414,C05757,P00321,Jun 16 2024,4,2461.94,OK,tanger,CARD,L37,2025-09-11
CMD022415,C02924,P00641,Jul 08 2025,5,627.05,KO,CAS,CASH,L40,2025-06-27
CMD022416,C09992,P00940,Dec 17 2025,3,1507.11,DONE,Rabat,CASH,L8,2025-10-20
CMD022417,C05847,P00292,27/07/2025,1,3151.91,OK,tanger,CASH,L26,2026-02-16
CMD022418,C03957,P00262,25/08/2025,1,4656.4,DONE,Tnja,CARD,L39,2025-05-12
CMD022419,C06639,P00366,2025-11-11,4,2928.02,OK,TNG,CARD,L18,2026-01-07
CMD022420,C04891,P00877,2024-12-31,4,597.21,DONE,Tnja,CARD,,2025-06-19
CMD022421,C00336,P00135,Jun 12 2024,3,2775.67,KO,Tnja,CASH,L5,2026-02-04
CMD022422,C05227,P00565,2026-01-19,2,870.41,DONE,tanger,CASH,L22,2026-01-27
CMD022423,C07283,P00625,2024-10-14,1,794.28,DONE,TNG,CARD,L31,2026-04-13
CMD022424,C09755,P00761,2024-05-25,3,2924.75,DONE,TNG,CARD,L48,2025-06-30
CMD022425,C04658,P00504,28/07/2025,4,248.54,DONE,Tnja,CASH,,2026-04-04
CMD022426,C08769,P00571,2024-11-09,1,3096.71,OK,Rabat,CARD,L38,2026-03-19
CMD022427,C04135,P00893,2025-02-04,2,3682.95,OK,Tnja,CARD,L47,2026-02-17
CMD022428,C02802,P00081,2024-11-04,5,3826.99,OK,CAS,CARD,L11,2025-06-20
CMD022429,C06840,P00848,27/01/2026,4,311.78,DONE,CAS,CASH,L8,2026-05-09
CMD022430,C00956,P00189,2025-09-24,1,3345.72,OK,TNG,CASH,L34,2025-06-25
CMD022431,C07707,P00151,12/04/2025,1,2977.0,OK,CAS,CARD,L37,2025-10-24
CMD022432,C02553,P00117,25/01/2026,2,3540.48,DONE,Rabat,CARD,L14,2025-09-18
CMD022433,C06774,P00303,Mar 13 2025,3,3365.74,DONE,CAS,CASH,L36,2025-05-26
CMD022434,C09185,P00169,May 02 2026,5,1330.16,DONE,TNG,CASH,L1,2025-12-17
CMD022435,C08766,P00253,2025-03-12,2,1423.82,OK,Tnja,CARD,L13,2025-09-14
CMD022436,C04487,P00369,2025-04-12,2,4572.34,DONE,Tnja,CARD,L1,2025-10-13
CMD022437,C08612,P00069,2025-03-23,1,1733.39,DONE,Tnja,CASH,L30,2026-02-17
CMD022438,C08740,P00732,18/07/2025,2,3631.25,DONE,tanger,CARD,L13,2026-03-02
CMD022439,C08620,P00728,23/01/2025,-5,3892.41,DONE,CAS,CARD,,2025-12-02
CMD022440,C08501,P00782,2024-09-27,1,1739.35,KO,TNG,CARD,L33,2026-02-16
CMD022441,C03883,P00538,Aug 29 2025,4,1639.58,DONE,TNG,CARD,,2026-03-07
CMD022442,C00028,P00764,12/12/2024,3,2070.46,DONE,CAS,CASH,L18,2026-04-22
CMD022443,C09468,P00760,30/05/2024,2,1607.25,KO,TNG,CARD,L15,2025-07-28
CMD022444,C00253,P00691,2025-02-20,2,153.13,DONE,tanger,CARD,L14,2025-06-08
CMD022445,C04683,P00392,24/09/2024,1,4961.22,OK,TNG,CASH,L26,2025-11-27
CMD022446,C08712,P00878,2026-04-14,5,4609.35,OK,Tnja,CASH,L5,2025-06-17
CMD022447,C02320,P00184,2025-12-27,2,3373.39,DONE,Tnja,CARD,L10,2025-07-27
CMD022448,C06711,P00625,24/07/2025,2,2918.38,OK,Tnja,CARD,L43,2025-10-17
CMD022449,C06313,P00189,2025-12-10,1,4863.7,OK,Rabat,CASH,,2025-07-10
CMD022450,C05916,P00115,2024-11-03,3,679.83,DONE,TNG,CARD,,2026-04-27
CMD022451,C09479,P00352,2024-08-05,4,3036.62,OK,tanger,CASH,L44,2025-08-21
CMD022452,C05528,P00241,2025-11-04,5,2165.28,KO,tanger,CASH,L15,2025-07-23
CMD022453,C04128,P00632,2024-10-21,1,797.96,DONE,Tnja,CARD,L6,2025-12-18
CMD022454,C06109,P00007,2026-02-13,1,2451.55,KO,TNG,CARD,L3,2026-05-12
CMD022455,C04164,P00361,2026-04-06,4,2822.17,KO,TNG,CARD,L49,2026-03-02
CMD022456,C02671,P00312,2025-08-07,4,4418.57,OK,Rabat,CASH,L11,2025-07-28
CMD022457,C00398,P00080,2026-03-27,5,489.83,OK,CAS,CASH,L39,2025-12-27
CMD022458,C09555,P00710,Jan 11 2025,1,0.0,OK,tanger,CASH,L21,2026-02-13
CMD022459,C01058,P00339,2025-05-08,5,1499.59,KO,Tnja,CASH,L28,2026-03-29
CMD022460,C06745,P00429,Nov 28 2025,4,3238.23,DONE,Tnja,CARD,L24,2026-01-21
CMD022461,C01222,P00890,2025-03-08,2,3859.09,DONE,Rabat,CARD,L29,2026-01-14
CMD022462,C06745,P00283,25/12/2024,2,647.23,OK,Tnja,CARD,L25,2025-10-25
CMD022463,C08284,P00042,Sep 12 2024,1,1113.71,OK,Rabat,CASH,L25,2025-08-03
CMD022464,C04292,P00979,2025-01-06,1,3585.41,OK,Tnja,CASH,L22,2025-11-06
CMD022465,C08372,P00887,2025-04-13,2,1355.02,OK,tanger,CASH,L43,2025-05-15
CMD022466,C01928,P00157,2025-09-24,1,3160.93,KO,tanger,CARD,L6,2026-04-07
CMD022467,C06861,P00474,2025-12-25,1,1185.68,OK,TNG,CARD,L1,2025-08-14
CMD022468,C01790,P00310,2024-05-31,3,1625.63,DONE,CAS,CARD,L5,2025-08-25
CMD022469,C01443,P00518,2024-08-11,5,145.61,OK,TNG,CASH,L34,2025-12-02
CMD022470,C00630,P00612,2025-10-31,5,3252.13,DONE,tanger,CARD,L30,2026-04-04
CMD022471,C05819,P00985,Jun 01 2025,2,3051.99,KO,Tnja,CASH,L36,2026-01-22
CMD022472,C09265,P00209,2025-08-07,1,4331.12,KO,TNG,CASH,L6,2025-08-13
CMD022473,C01007,P00794,15/11/2025,3,0.0,KO,CAS,CASH,,2025-07-25
CMD022474,C01265,P00503,Sep 18 2024,3,954.67,OK,tanger,CASH,L11,2025-06-25
CMD022475,C04170,P00299,2024-06-26,2,3300.31,DONE,CAS,CARD,L7,2026-02-17
CMD022476,C09126,P00742,16/10/2024,5,4202.52,OK,Rabat,CASH,L41,2025-11-09
CMD022477,C04261,P00762,2025-06-02,4,3235.04,OK,CAS,CASH,L28,2026-02-07
CMD022478,C03928,P00028,01/08/2024,2,4288.16,DONE,Rabat,CASH,L36,2026-03-13
CMD022479,C06594,P00929,2026-01-22,2,110.51,KO,Tnja,CASH,L14,2025-09-23
CMD022480,C05591,P00718,14/02/2025,5,2875.51,KO,Rabat,CARD,L10,2025-11-05
CMD022481,C05341,P00686,Dec 12 2025,4,2985.55,OK,Tnja,CASH,L46,2025-12-13
CMD022482,C00878,P00626,Jun 05 2024,2,669.62,DONE,CAS,CASH,L5,2025-06-18
CMD022483,C07702,P00411,10/12/2024,1,447.09,OK,TNG,CARD,,2026-04-29
CMD022484,C08979,P00679,2025-08-30,1,572.3,DONE,Rabat,CASH,,2026-01-28
CMD022485,C08509,P00398,2024-10-16,4,392.61,OK,TNG,CASH,L22,2025-10-22
CMD022486,C03741,P00522,21/10/2025,4,610.89,DONE,Tnja,CASH,L36,2025-07-25
CMD022487,C04713,P00087,2024-06-17,2,1212.99,OK,CAS,CASH,L21,2025-10-19
CMD022488,C06297,P00826,23/05/2024,3,3187.54,DONE,Tnja,CARD,L25,2025-06-24
CMD022489,C04261,P00850,Dec 11 2024,3,2650.0,OK,TNG,CASH,L19,2025-12-11
CMD022490,C00267,P00863,2024-08-14,3,3729.13,DONE,CAS,CARD,,2026-02-02
CMD022491,C04736,P00025,2025-06-20,1,4900.28,DONE,Rabat,CARD,L26,2026-05-10
CMD022492,C09406,P00536,13/10/2024,2,177.96,KO,TNG,CARD,L36,2025-10-06
CMD022493,C09937,P00178,2025-08-14,3,3971.3,KO,tanger,CARD,L32,2026-01-12
CMD022494,C05715,P00161,2025-05-08,4,2481.7,KO,CAS,CARD,L22,2025-07-01
CMD022495,C06907,P00433,20/12/2025,5,4831.89,KO,Tnja,CARD,L5,2025-07-18
CMD022496,C01562,P00103,Jul 03 2025,1,1235.0,OK,Rabat,CARD,L29,2025-07-26
CMD022497,C03483,P00986,01/04/2025,1,1753.51,DONE,tanger,CASH,L19,2025-10-23
CMD022498,C06890,P00719,2025-02-01,3,2371.57,KO,tanger,CARD,L31,2025-05-13
CMD022499,C09379,P00661,2026-04-19,4,3637.56,DONE,TNG,CARD,L7,2025-11-16
CMD022500,C09684,P00540,2025-03-05,4,2661.29,OK,Tnja,CASH,L27,2025-09-06
CMD022501,C04463,P00674,2025-10-26,3,378.6,OK,TNG,CASH,L30,2026-04-22
CMD022502,C03521,P00990,17/05/2025,5,4759.35,DONE,tanger,CARD,L13,2025-10-21
CMD022503,C08594,P00375,Jun 09 2025,5,3113.64,OK,tanger,CARD,L3,2026-03-23
CMD022504,C06386,P00787,2025-08-13,2,3339.59,KO,CAS,CASH,L15,2026-04-25
CMD022505,C02011,P00858,06/04/2025,3,510.84,KO,TNG,CASH,L18,2026-02-08
CMD022506,C09666,P00019,09/01/2026,4,1936.1,KO,Rabat,CARD,L32,2025-12-23
CMD022507,C05102,P00798,Jul 01 2024,1,1377.39,OK,CAS,CARD,L10,2025-09-15
CMD022508,C08028,P00145,Apr 06 2026,4,4328.34,OK,tanger,CASH,L12,2025-06-12
CMD022509,C01080,P00422,2024-11-13,4,4117.55,OK,Tnja,CASH,L9,2025-10-13
CMD022510,C04067,P00190,14/07/2025,3,4399.77,OK,tanger,CARD,L31,2025-10-16
CMD022511,C04640,P00319,02/07/2024,3,4575.69,KO,Tnja,CASH,L42,2025-06-20
CMD022512,C00385,P00109,2026-01-27,5,396.7,DONE,Tnja,CASH,L26,2025-07-03
CMD022513,C05298,P00998,2024-10-16,4,450.89,OK,Rabat,CARD,L50,2025-09-20
CMD022514,C00350,P00163,29/03/2025,3,2245.69,DONE,TNG,CASH,L32,2025-09-13
CMD022515,C04952,P00249,27/04/2026,1,681.44,KO,TNG,CASH,L48,2026-03-29
CMD022516,C09202,P00537,2025-02-10,3,1483.78,DONE,tanger,CARD,L9,2025-07-13
CMD022517,C06095,P00037,May 19 2024,3,2485.5,KO,Tnja,CARD,L29,2025-06-23
CMD022518,C05529,P00197,08/02/2025,3,3118.24,DONE,Tnja,CARD,L43,2025-08-15
CMD022519,C05786,P00364,2025-02-13,4,4385.87,DONE,Tnja,CARD,L23,2026-01-31
CMD022520,C07025,P00257,15/04/2025,5,857.91,OK,TNG,CASH,L13,2026-02-09
CMD022521,C03777,P00624,2026-04-25,4,2280.03,KO,CAS,CASH,L50,2025-10-26
CMD022522,C07139,P00491,2025-04-11,2,1468.32,OK,CAS,CASH,L34,2026-03-03
CMD022523,C04772,P00553,13/11/2024,5,227.41,DONE,CAS,CASH,L25,2025-09-05
CMD022524,C00468,P00612,19/01/2026,4,2716.46,OK,Tnja,CASH,L17,2025-09-15
CMD022525,C00158,P00003,2024-09-19,5,3150.3,OK,Rabat,CASH,L49,2026-02-28
CMD022526,C04052,P00465,2024-07-05,5,1850.32,OK,tanger,CASH,L6,2026-01-22
CMD022527,C09117,P00005,2026-02-19,1,1804.26,KO,tanger,CASH,L12,2025-08-03
CMD022528,C06723,P00716,Jul 17 2025,4,3322.8,KO,TNG,CASH,L50,2026-05-12
CMD022529,C09336,P00749,20/02/2025,5,3445.31,KO,Tnja,CASH,L13,2026-04-15
CMD022530,C02314,P00153,23/09/2025,3,4061.59,OK,Tnja,CASH,L46,2025-07-07
CMD022531,C00418,P00061,2026-04-06,4,0.0,OK,tanger,CASH,L35,2025-12-30
CMD022532,C04433,P00135,2024-05-24,1,1261.47,OK,tanger,CARD,L16,2026-04-20
CMD022533,C00764,P00424,Mar 30 2026,5,3518.96,OK,TNG,CASH,L10,2025-07-09
CMD022534,C01236,P00925,18/06/2024,4,417.73,KO,CAS,CARD,L4,2025-11-25
CMD022535,C09056,P00366,2024-07-09,5,3009.29,KO,TNG,CARD,L30,2025-05-27
CMD022536,C06321,P00027,01/12/2024,4,2334.29,KO,TNG,CASH,L1,2026-03-20
CMD022537,C05198,P00845,Apr 06 2025,2,3001.06,DONE,CAS,CARD,L3,2025-12-16
CMD022538,C02876,P00692,Apr 01 2026,1,0.0,DONE,Rabat,CARD,L28,2025-05-29
CMD022539,C04195,P00877,2024-07-18,2,2957.96,DONE,Rabat,CARD,L25,2025-10-05
CMD022540,C02588,P00238,19/01/2026,3,2013.1,KO,Tnja,CASH,L2,2025-12-20
CMD022541,C05477,P00195,2025-06-07,5,4119.75,KO,TNG,CASH,L43,2025-06-22
CMD022542,C04742,P00845,Sep 23 2024,5,2484.98,KO,TNG,CARD,L10,2025-09-25
CMD022543,C05462,P00079,Mar 26 2025,4,3988.65,OK,CAS,CASH,L45,2025-08-02
CMD022544,C04413,P00693,2024-07-18,2,514.09,KO,Rabat,CARD,L47,2025-05-30
CMD022545,C03295,P00159,2025-12-28,4,3106.57,DONE,Tnja,CASH,L1,2025-08-28
CMD022546,C02504,P00557,2024-11-12,4,4266.65,DONE,CAS,CASH,,2025-05-23
CMD022547,C04101,P00248,2025-01-13,4,3486.02,OK,Tnja,CASH,L16,2026-03-28
CMD022548,C09841,P00962,Jan 06 2026,5,3036.61,DONE,tanger,CARD,L19,2025-12-01
CMD022549,C09231,P00634,06/01/2026,5,3356.01,OK,Rabat,CARD,L31,2025-10-09
CMD022550,C07363,P00564,2024-07-25,1,4734.89,DONE,CAS,CASH,L49,2026-04-12
CMD022551,C08460,P00354,Apr 12 2026,3,3779.48,OK,Tnja,CARD,L46,2025-12-06
CMD022552,C04036,P00901,2024-12-05,2,1139.25,KO,Rabat,CARD,L27,2026-04-08
CMD022553,C08316,P00540,03/05/2026,4,1376.25,DONE,TNG,CARD,L30,2025-07-30
CMD022554,C09046,P00792,25/12/2024,2,3593.41,KO,Rabat,CASH,L21,2025-10-14
CMD022555,C01004,P00834,13/11/2024,4,3130.0,DONE,Tnja,CARD,L1,2026-05-05
CMD022556,C07300,P00585,2024-10-27,2,1873.15,KO,Rabat,CARD,L4,2026-03-24
CMD022557,C03145,P00540,27/06/2025,3,1294.61,DONE,tanger,CARD,L5,2026-04-01
CMD022558,C06321,P00395,2025-07-15,3,3211.38,OK,TNG,CASH,,2025-09-11
CMD022559,C00525,P00997,Dec 18 2024,4,1018.67,OK,Tnja,CASH,L16,2025-11-29
CMD022560,C05674,P00251,Feb 15 2025,2,4025.02,DONE,tanger,CARD,L50,2026-05-12
CMD022561,C01524,P00548,2026-04-06,3,2459.58,DONE,Tnja,CARD,L46,2026-02-04
CMD022562,C07043,P00553,14/01/2025,2,869.39,OK,CAS,CASH,L47,2026-03-10
CMD022563,C08957,P00418,20/06/2024,3,1410.22,KO,CAS,CASH,L43,2026-01-16
CMD022564,C07815,P00860,Jun 25 2024,3,514.83,KO,Tnja,CASH,L50,2026-03-07
CMD022565,C06476,P00699,Mar 07 2025,1,1509.86,OK,Tnja,CARD,L36,2026-02-21
CMD022566,C06754,P00676,2025-08-25,2,3504.03,DONE,CAS,CASH,L5,2025-09-26
CMD022567,C01370,P00816,Mar 16 2026,5,3742.59,KO,tanger,CARD,L3,2026-01-06
CMD022568,C03088,P00374,May 04 2026,1,0.0,DONE,Rabat,CARD,L23,2026-04-05
CMD022569,C00938,P00794,18/03/2026,2,2793.34,OK,tanger,CASH,L44,2026-03-26
CMD022570,C06987,P00588,19/07/2025,5,4735.67,OK,CAS,CASH,L40,2026-02-05
CMD022571,C06463,P00264,2025-11-29,3,1677.94,DONE,tanger,CASH,L21,2026-02-04
CMD022572,C02777,P00514,17/03/2026,3,933.02,OK,Tnja,CARD,L1,2025-09-06
CMD022573,C08237,P00404,2026-01-06,3,518.48,KO,TNG,CASH,L5,2025-09-25
CMD022574,C06432,P00493,2025-04-21,3,1688.99,DONE,Tnja,CARD,L4,2025-07-07
CMD022575,C09047,P00906,2026-01-12,5,1691.47,OK,CAS,CARD,L23,2025-12-15
CMD022576,C08874,P00090,2025-09-29,1,2999.72,OK,CAS,CARD,L23,2025-09-01
CMD022577,C03270,P00930,Dec 01 2025,5,3102.49,OK,TNG,CARD,,2025-12-07
CMD022578,C06629,P00675,2025-10-02,2,2566.94,OK,tanger,CASH,L31,2025-05-31
CMD022579,C00870,P00614,29/12/2025,1,713.21,KO,Rabat,CARD,L14,2026-02-09
CMD022580,C00057,P00669,27/10/2025,5,3479.58,OK,Rabat,CASH,L41,2025-07-19
CMD022581,C06300,P00061,21/02/2025,3,3212.76,DONE,TNG,CARD,L15,2025-11-01
CMD022582,C01970,P00686,2024-06-06,5,2681.65,OK,Rabat,CARD,L32,2026-01-22
CMD022583,C00756,P00571,2025-07-24,1,2763.29,DONE,TNG,CASH,L50,2026-03-15
CMD022584,C05633,P00215,2026-03-30,4,4936.59,KO,Rabat,CARD,L10,2025-09-28
CMD022585,C00699,P00030,Jun 16 2024,2,523.7,OK,tanger,CARD,L47,2025-10-05
CMD022586,C04743,P00983,Jan 26 2025,5,3770.32,OK,CAS,CASH,L28,2025-08-28
CMD022587,C04102,P00761,2025-02-09,1,143.37,DONE,Tnja,CARD,L1,2025-12-07
CMD022588,C02245,P00610,2025-10-15,4,4289.26,KO,Rabat,CARD,L40,2025-09-03
CMD022589,C02827,P00963,2024-09-06,1,3693.79,KO,TNG,CASH,L19,2025-08-10
CMD022590,C06791,P00023,Oct 12 2025,5,3226.04,KO,CAS,CARD,L50,2026-02-23
CMD022591,C05017,P00224,2024-08-28,5,3976.96,DONE,tanger,CASH,L10,2025-08-06
CMD022592,C02702,P00939,2024-09-23,3,4437.95,OK,CAS,CARD,L11,2025-05-20
CMD022593,C03421,P00288,11/05/2025,5,2058.93,OK,TNG,CASH,L26,2026-04-21
CMD022594,C02171,P00442,2024-12-25,3,508.56,DONE,CAS,CASH,L24,2025-07-29
CMD022595,C02762,P00942,Jul 12 2024,1,0.0,OK,TNG,CASH,L24,2025-07-11
CMD022596,C02222,P00308,31/05/2024,2,699.79,DONE,CAS,CASH,L17,2026-04-04
CMD022597,C04758,P00361,2026-04-12,3,2016.29,OK,Tnja,CASH,L41,2026-01-12
CMD022598,C06465,P00505,2025-09-22,2,2718.85,KO,CAS,CARD,L50,2025-10-18
CMD022599,C09061,P00600,01/01/2026,2,4311.82,DONE,CAS,CASH,L5,2026-02-20
CMD022600,C02379,P00049,Nov 03 2024,2,814.1,OK,Tnja,CARD,L23,2026-03-28
CMD022601,C06378,P00822,2025-12-21,1,1864.79,OK,TNG,CASH,L9,2026-01-01
CMD022602,C00700,P00214,28/01/2025,1,3916.12,KO,Tnja,CASH,L13,2025-08-01
CMD022603,C08002,P00286,24/07/2025,3,3081.92,KO,Tnja,CASH,L22,2026-01-24
CMD022604,C07523,P00334,2026-02-09,2,498.81,KO,CAS,CARD,L4,2025-05-19
CMD022605,C00883,P00321,30/03/2026,5,4323.02,KO,CAS,CASH,L45,2025-06-22
CMD022606,C06417,P00829,2026-03-02,2,3748.34,OK,CAS,CARD,L23,2025-05-17
CMD022607,C04336,P00224,Aug 16 2024,5,1204.74,OK,CAS,CASH,L7,2025-06-12
CMD022608,C02051,P00726,2025-12-29,4,2083.43,KO,TNG,CARD,L29,2025-07-31
CMD022609,C09105,P00499,25/11/2024,1,3743.12,OK,Rabat,CASH,L33,2026-03-05
CMD022610,C04711,P00119,2026-03-12,2,950.04,DONE,TNG,CARD,L31,2025-12-22
CMD022611,C09830,P00241,May 27 2024,4,4582.45,KO,Rabat,CASH,L23,2026-02-14
CMD022612,C09295,P00111,19/01/2026,2,2498.91,DONE,CAS,CASH,L29,2025-08-28
CMD022613,C03495,P00997,2025-06-04,4,3598.22,DONE,TNG,CARD,L3,2025-10-27
CMD022614,C00262,P00459,20/02/2025,2,4437.89,KO,tanger,CASH,L11,2025-10-25
CMD022615,C05955,P00427,25/09/2024,2,4669.08,DONE,tanger,CARD,L16,2025-08-23
CMD022616,C00431,P00561,2026-04-29,5,3114.07,KO,Tnja,CASH,L26,2025-05-19
CMD022617,C05870,P00324,2025-09-04,5,2067.2,OK,tanger,CARD,L41,2025-05-12
CMD022618,C05709,P00393,2025-08-04,1,1889.94,DONE,Rabat,CASH,L30,2025-09-12
CMD022619,C05077,P00645,Feb 26 2025,2,1030.66,KO,TNG,CASH,L18,2025-05-14
CMD022620,C01194,P00998,2024-09-09,4,1757.98,DONE,Rabat,CARD,L34,2025-07-24
CMD022621,C08481,P00898,2025-02-28,4,1484.69,KO,Rabat,CARD,,2025-10-23
CMD022622,C02297,P00623,2025-01-24,4,3542.42,DONE,Tnja,CASH,L40,2026-03-26
CMD022623,C04982,P00528,May 09 2025,2,1332.4,KO,TNG,CARD,L25,2025-07-27
CMD022624,C09438,P00558,11/01/2026,3,2762.87,DONE,Rabat,CARD,L15,2026-01-10
CMD022625,C07155,P00024,14/02/2026,1,1682.71,KO,TNG,CASH,L15,2025-08-02
CMD022626,C01797,P00942,Apr 04 2026,1,2053.94,KO,tanger,CASH,L33,2026-05-04
CMD022627,C07643,P00002,17/01/2026,5,700.48,KO,CAS,CASH,L29,2025-06-07
CMD022628,C06295,P00881,12/02/2026,5,4057.58,DONE,TNG,CARD,,2026-04-10
CMD022629,C01640,P00609,Dec 10 2024,4,4766.35,OK,Rabat,CARD,L1,2025-08-29
CMD022630,C06400,P00467,2025-06-11,5,2928.13,KO,TNG,CASH,L49,2026-04-16
CMD022631,C06127,P00453,2025-09-14,5,4187.59,OK,Rabat,CARD,L28,2026-03-28
CMD022632,C04150,P00006,04/04/2025,5,883.5,OK,TNG,CASH,L32,2025-11-27
CMD022633,C08174,P00810,28/08/2025,2,2732.32,KO,Tnja,CARD,L47,2025-08-22
CMD022634,C01112,P00739,2025-04-30,5,4916.52,DONE,Rabat,CASH,L17,2026-05-09
CMD022635,C09581,P00931,28/07/2024,1,2110.71,KO,Rabat,CASH,L2,2025-11-09
CMD022636,C08710,P00812,02/09/2024,2,4981.08,DONE,TNG,CASH,,2026-01-30
CMD022637,C01079,P00588,Sep 02 2024,1,2540.89,OK,TNG,CARD,L14,2026-03-11
CMD022638,C00447,P00192,19/10/2024,1,2885.41,DONE,TNG,CASH,L8,2025-12-01
CMD022639,C08671,P00000,2025-03-07,5,1343.19,KO,TNG,CARD,L11,2025-07-16
CMD022640,C03041,P00282,2025-10-29,4,4630.9,DONE,tanger,CARD,L42,2025-08-28
CMD022641,C04563,P00052,2026-04-06,1,4853.79,DONE,Rabat,CARD,L1,2026-02-19
CMD022642,C05437,P00907,2024-08-01,5,356.19,OK,Rabat,CARD,L7,2026-03-19
CMD022643,C06787,P00112,2024-05-29,5,2458.07,DONE,Rabat,CASH,L41,2025-05-26
CMD022644,C05316,P00321,Jun 05 2025,2,2436.9,OK,tanger,CASH,L50,2025-05-19
CMD022645,C01378,P00246,27/06/2025,1,2621.53,OK,Tnja,CASH,L12,2026-02-21
CMD022646,C00288,P00825,2024-10-08,3,4273.57,DONE,TNG,CARD,L24,2025-08-22
CMD022647,C02471,P00382,2025-10-08,2,4234.85,DONE,TNG,CARD,L47,2026-03-01
CMD022648,C08276,P00769,2025-10-26,4,3673.8,DONE,Rabat,CARD,L10,2025-10-03
CMD022649,C08326,P00279,2025-06-10,4,3643.53,DONE,Tnja,CARD,L20,2025-11-21
CMD022650,C07528,P00412,22/05/2024,1,1675.96,KO,Rabat,CASH,,2025-07-28
CMD022651,C02707,P00995,2025-05-29,2,1158.4,DONE,Tnja,CASH,L1,2025-11-02
CMD022652,C09793,P00196,2024-08-17,2,306.29,DONE,tanger,CARD,L34,2026-03-03
CMD022653,C08924,P00275,26/06/2025,3,3209.26,OK,tanger,CARD,L46,2026-04-26
CMD022654,C06870,P00761,2024-12-19,5,1820.74,OK,tanger,CASH,L4,2025-10-15
CMD022655,C02502,P00815,26/12/2025,3,2977.05,OK,TNG,CARD,L16,2026-03-26
CMD022656,C03015,P00559,2024-10-17,3,192.76,KO,Tnja,CARD,L2,2025-10-31
CMD022657,C08119,P00711,2025-01-29,2,2190.61,DONE,tanger,CARD,,2026-03-11
CMD022658,C03912,P00949,Oct 18 2025,5,3862.95,KO,TNG,CARD,L44,2025-06-02
CMD022659,C03730,P00689,Dec 01 2025,3,4629.0,OK,Tnja,CASH,,2025-06-11
CMD022660,C06133,P00727,2024-09-29,4,4201.17,KO,tanger,CASH,L26,2026-04-22
CMD022661,C05673,P00957,26/03/2026,5,1997.08,OK,CAS,CARD,L21,2025-07-14
CMD022662,C05409,P00815,2025-01-04,5,2006.44,OK,TNG,CARD,L1,2026-04-23
